"","county_state","mu","sd","fp","fst","N","h","badfit","ofs","outside_data","mu_025","mu_975","mu_16","mu_84","AIC_gau","AIC_lm","mod_for_cens","beta1_lm","y2","y3","opt_relation_to_data","cens","y_na","named_location","location","State","latitude","longitude","Year","planting_doy","harvest_doy","min_flow_50_doy","max_flow_50_doy"
"75","Cavalier_ND",220.42669228763,15.9348232576209,40.8425953849612,200.005394595149,81928.713353351,2051.15721756813,FALSE,124.464409739664,"in_range",206.788121984842,223.984010720234,218.158564198372,221.941618455275,821.1224,822.6453,"gauss",-0.0054,218.158564198372,221.941618455275,"opt_within","interval",220.42669228763,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"2008",136,299,215,229
"76","Cavalier_ND",223.985487403583,4.77276257303261,12.2330826948852,217.86894605614,15748.3951035565,1316.36563921586,FALSE,36.1790008518928,"in_range",222.293763709914,224.929895139425,223.399086379186,224.445967357353,594.5144,603.5999,"gauss",-0.0247,223.399086379186,224.445967357353,"opt_within","interval",223.985487403583,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"2009",135,295,219,229
"77","Cavalier_ND",224.35295589084,NA,NA,NA,NA,1731.33098900251,TRUE,0,"in_range",NA,NA,NA,NA,636.162,634.924,"exclude",0.0029,NA,NA,"unclear","interval",NA,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"2011",153,286,220,230
"78","Cavalier_ND",204.342972194315,21.292756258082,54.5755302346091,177.05520707701,105426.735933898,1975.28126180397,FALSE,165.902860698873,"less_than",179.407236452821,215.731002294678,208.586366133827,214.463279785242,614.6318,612.668,"gauss",-0.0233,177,214.463279785242,"opt_before","interval",204.342972194315,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"2012",137,276,211,218
"79","Cavalier_ND",220.70459484677,11.4882913155595,29.4456754417754,205.981757125882,102087.486302047,3545.08894900913,FALSE,92.8965628442213,"in_range",215.853029607478,224.566102028538,219.617343923018,221.714872759873,402.0183,402.2542,"gauss",-7e-04,219.617343923018,221.714872759873,"opt_within","interval",220.70459484677,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"2013",137,294,216,225
"80","Cavalier_ND",313.536365494141,NA,NA,NA,NA,951.158153789387,TRUE,0,"greater_than",134.350439999302,216.978199770019,200.273880110076,215.523870608464,478.7112,476.7131,"linear",-0.0216,183,213,"opt_before","interval",NA,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"2014",143,289,213,222
"81","Cavalier_ND",211.876340136332,NA,NA,NA,NA,2935.19288212057,TRUE,0,"in_range",NA,NA,NA,NA,540.727,539.4435,"exclude",0.0109,NA,NA,"unclear","interval",NA,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"2015",141,289,210,217
"82","Cavalier_ND",199.86368940457,NA,NA,NA,NA,2707.33354014375,TRUE,0,"less_than",NA,NA,NA,NA,373.7942,371.9248,"exclude",0.0184,NA,NA,"unclear","interval",NA,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"2016",139,294,205,218
"83","Cavalier_ND",219.724555818496,16.3587660749279,41.9292045474034,198.759953544794,133119.811980749,3246.40141652273,FALSE,131.565999582515,"in_range",216.603686695703,250.10823151976,217.721689697463,224.314434344382,605.033,604.9569,"gauss",0.0161,217.721689697463,224.314434344382,"opt_within","interval",219.724555818496,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"2017",138,291,206,222
"84","Cavalier_ND",197.144707247205,29.6836189169678,76.0821765881389,159.103618953136,203780.058340501,2738.76582912959,FALSE,236.207947959753,"less_than",151.002778886409,207.520696234854,194.641127325589,205.156540518064,465.4567,463.5561,"gauss",-0.0103,181,205.156540518064,"opt_before","interval",197.144707247205,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"2018",141,289,199,212
"85","Cavalier_ND",296.685459728207,80.1321911862209,205.387070130441,193.991924662986,1110895.23125029,5530.64967126816,FALSE,665.360144889954,"greater_than",214.067519722292,438.960257443667,216.386402268837,250.013511831141,598.146,596.1556,"gauss",0.0133,216.386402268837,251,"opt_after","interval",296.685459728207,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"2020",143,286,203,219
"86","Cavalier_ND",218.710329645923,16.9511944558762,43.4476595855583,196.986499853144,112523.06333899,2648.20320497537,FALSE,134.602617194335,"in_range",210.013224698267,232.899660798711,216.568767048974,221.027701847915,428.6367,427.9509,"gauss",0.0025,216.568767048974,221.027701847915,"opt_within","interval",218.710329645923,"Langdon_REC","Langdon","ND",48.7587,-98.3424,"2022",147,293,211,224
"87","Cheyenne_NE",220.985789190717,43.6018220982601,111.755966741245,165.107805820094,127371.977108325,1165.41154845137,FALSE,327.700796036875,"in_range",199.204949789345,242.87567989938,218.275075198006,225.638509051428,288.9812,287.0497,"gauss",-8e-04,218.275075198006,225.638509051428,"opt_within","interval",220.985789190717,"Cheyenne_HPAL","Cheyenne","NE",41.1388,-103.0018,"1988",171,290,214,230
"88","Cheyenne_NE",232.890538123714,20.6978179771787,53.0506420640212,206.365217091704,117847.302036472,2271.46027979488,FALSE,162.745174611818,"greater_than",225.828738235506,283.162731961092,227.537443494351,235.502555677875,313.6103,311.8562,"gauss",0.014,227.537443494351,253,"opt_after","interval",232.890538123714,"Cheyenne_HPAL","Cheyenne","NE",41.1388,-103.0018,"1989",160,288,221,231
"89","Cheyenne_NE",227.873328351365,5.82762091287473,14.9367934085901,220.40493164707,10987.8295087186,752.19542012171,FALSE,42.4193039673281,"in_range",216.181376682404,230.369354667997,226.159329802274,228.975002770181,474.6867,474.7659,"gauss",-0.0276,226.159329802274,228.975002770181,"opt_within","interval",227.873328351365,"Cheyenne_HPAL","Cheyenne","NE",41.1388,-103.0018,"1990",165,287,224,233
"90","Cheyenne_NE",228.991497161467,14.9084718058643,38.2119507653659,209.885521778784,37018.8735090676,990.604134877888,FALSE,110.751503982695,"in_range",210.695189176577,238.018198522468,228.456136194252,232.512649124759,405.0384,403.1456,"gauss",-0.0118,228.456136194252,232.512649124759,"opt_within","interval",228.991497161467,"Cheyenne_HPAL","Cheyenne_WFSF","NE",41.1388,-103.0018,"1991",168.615384615385,278.076923076923,228,236
"91","Cheyenne_NE",236.526292944184,NA,NA,NA,NA,1338.99975497632,TRUE,0,"in_range",NA,NA,NA,NA,343.5422,344.0519,"exclude",-0.0139,NA,NA,"unclear","interval",NA,"Cheyenne_HPAL","Cheyenne_WFSF","NE",41.1388,-103.0018,"1992",169,292.933333333333,230,240
"92","Cheyenne_NE",234.796487594294,24.2336459912773,62.1133339179501,203.739820635319,101104.912498251,1664.42244664125,FALSE,186.674384199156,"in_range",225.518626692089,253.474631081728,231.667700618059,235.834748968089,769.9023,767.945,"gauss",0.0036,231.667700618059,235.834748968089,"opt_within","interval",234.796487594294,"Cheyenne_HPAL","Cheyenne_wheat","NE",41.1388,-103.0018,"1993",166.5625,298.875,228,237
"93","Cheyenne_NE",228.735479442209,NA,NA,NA,NA,770.653573392654,TRUE,0,"in_range",NA,NA,NA,NA,839.6968,838.8875,"exclude",0.0686,NA,NA,"unclear","interval",NA,"Cheyenne_HPAL","Cheyenne 1","NE",41.1388,-103.0018,"1994",166,296.230769230769,227,233
"94","Cheyenne_NE",246.037243202662,NA,NA,NA,NA,1025.0124560442,TRUE,0,"in_range",NA,NA,NA,NA,547.3598,548.7131,"linear",-0.0443,220.076923076923,240,"opt_before","interval",NA,"Cheyenne_HPAL","Cheyenne 1","NE",41.1388,-103.0018,"1995",180.076923076923,310.923076923077,240,248
"95","Cheyenne_NE",232.187270199909,13.8402029267884,35.4738674565612,214.450336471629,68702.7556435253,1980.34914309241,FALSE,107.854373558451,"in_range",229.177409725185,250.301852567441,230.73283007056,234.49855877743,897.634,896.4508,"gauss",0.0082,230.73283007056,234.49855877743,"opt_within","interval",232.187270199909,"Cheyenne_HPAL","Cheyenne_WFS","NE",41.1388,-103.0018,"1996",165.444444444444,289.555555555556,225,236
"96","Cheyenne_NE",232.668592717369,NA,NA,NA,NA,813.059834289718,TRUE,0,"in_range",193.252193780586,232.134923933018,221.514875508169,227.932469727692,790.6621,788.7567,"exclude",-0.0158,NA,NA,"unclear","interval",NA,"Cheyenne_HPAL","Cheyenne 1","NE",41.1388,-103.0018,"1997",161.333333333333,273.666666666667,223,233
"97","Cheyenne_NE",240.889107706907,NA,NA,NA,NA,1230.09049020562,TRUE,0,"greater_than",187.428433121773,227.76383020109,217.75814946948,223.641052192424,443.8286,441.8488,"linear",-0.0106,197,218,"opt_before","interval",NA,"Cheyenne_HPAL","Cheyenne","NE",41.1388,-103.0018,"1998",157,273,218,227
"98","Cheyenne_NE",225.82396319306,8.7702286071025,22.4790004032325,214.584462991444,41630.8206899071,1893.71284205346,FALSE,68.1432411849733,"in_range",215.801844465848,228.632708389773,224.977618168104,227.08571713763,478.001,476.2862,"gauss",-0.0144,224.977618168104,227.08571713763,"opt_within","interval",225.82396319306,"Cheyenne_HPAL","Cheyenne","NE",41.1388,-103.0018,"1999",159,287,225,229
"99","Cheyenne_NE",218.561744697687,11.3698932212882,29.1422089156336,203.990640239871,19878.1571476681,697.476852976992,FALSE,82.2883048481801,"in_range",195.082349150103,226.562279952672,216.270458829121,221.629864808274,301.1307,300.4203,"gauss",-0.0188,216.270458829121,221.629864808274,"opt_within","interval",218.561744697687,"Cheyenne_HPAL","Cheyenne","NE",41.1388,-103.0018,"2000",154,284,215,227
"100","Cheyenne_NE",231.297718382474,NA,NA,NA,NA,2122.73307217855,TRUE,0,"in_range",NA,NA,NA,NA,859.9602,858.8989,"exclude",-0.0011,NA,NA,"unclear","interval",NA,"Cheyenne_HPAL","Cheyenne","NE",41.1388,-103.0018,"2001",169.5,299.5,227,235
"101","Cheyenne_NE",250.703321444417,26.889887635528,68.9215551932587,216.242543847788,125158.016376401,1856.86251800287,FALSE,208.657814727128,"greater_than",227.692733404047,342.167645459731,229.031588075385,244.151630552664,767.4399,765.4703,"gauss",0.0329,229.031588075385,252.555555555556,"opt_after","interval",250.703321444417,"Cheyenne_HPAL","Cheyenne_Nusun","NE",41.1388,-103.0018,"2002",161,287.555555555556,222,232
